1283,131,3.67E+00,-7.73E-06,2.02E+20,1.69E+25,5.06E+17,52.91,73.32,4.27E-10,4.32E-09,0,3.74E-09,8.63E-10,1.52E-10,-1.10E-10,0,0,0,0,0,-3.97E-11,0,17.42
1286,131,3.50E+00,-1.04E-05,1.93E+20,1.63E+25,4.83E+17,52.63,73.69,4.07E-10,4.14E-09,0,3.56E-09,8.40E-10,1.46E-10,-1.05E-10,0,0,0,0,0,-3.90E-11,0,17.37
1290,131,3.34E+00,-1.30E-05,1.85E+20,1.56E+25,4.61E+17,52.35,74.06,3.87E-10,3.95E-09,0,3.38E-09,8.18E-10,1.40E-10,-1.00E-10,0,0,0,0,0,-3.84E-11,0,17.33
1293,131,3.19E+00,-1.56E-05,1.76E+20,1.50E+25,4.40E+17,52.06,74.44,3.67E-10,3.76E-09,0,3.20E-09,7.96E-10,1.36E-10,-9.63E-11,0,0,0,0,0,-3.78E-11,0,17.29
1297,131,3.03E+00,-1.82E-05,1.68E+20,1.43E+25,4.19E+17,51.76,74.82,3.47E-10,3.57E-09,0,3.02E-09,7.74E-10,1.32E-10,-9.33E-11,0,0,0,0,0,-3.71E-11,0,17.25
1301,131,2.88E+00,-2.07E-05,1.59E+20,1.37E+25,3.98E+17,51.46,75.22,3.27E-10,3.39E-09,0,2.83E-09,7.52E-10,1.29E-10,-9.09E-11,0,0,0,0,0,-3.65E-11,0,17.21
1305,131,2.74E+00,-2.33E-05,1.51E+20,1.31E+25,3.79E+17,51.15,75.62,3.08E-10,3.20E-09,0,2.65E-09,7.31E-10,1.27E-10,-8.92E-11,0,0,0,0,0,-3.59E-11,0,17.17
1309,131,2.60E+00,-2.58E-05,1.44E+20,1.25E+25,3.59E+17,50.83,76.02,2.89E-10,3.01E-09,0,2.47E-09,7.11E-10,1.25E-10,-8.82E-11,0,0,0,0,0,-3.52E-11,0,17.13
1313,131,2.46E+00,-2.85E-05,1.36E+20,1.19E+25,3.41E+17,50.51,76.44,2.71E-10,2.83E-09,0,2.29E-09,6.90E-10,1.24E-10,-8.76E-11,0,0,0,0,0,-3.46E-11,0,17.09
1317,131,2.33E+00,-3.11E-05,1.29E+20,1.13E+25,3.22E+17,50.18,76.86,2.53E-10,2.65E-09,0,2.11E-09,6.70E-10,1.23E-10,-8.76E-11,0,0,0,0,0,-3.39E-11,0,17.05
1322,130,2.20E+00,-3.39E-05,1.22E+20,1.08E+25,3.05E+17,49.85,77.28,2.36E-10,2.47E-09,0,1.93E-09,6.50E-10,1.23E-10,-8.80E-11,0,0,0,0,0,-3.32E-11,0,17.01
1326,130,2.07E+00,-3.68E-05,1.15E+20,1.02E+25,2.88E+17,49.51,77.72,2.19E-10,2.30E-09,0,1.76E-09,6.30E-10,1.23E-10,-8.88E-11,0,0,0,0,0,-3.26E-11,0,16.97
1331,130,1.95E+00,-3.97E-05,1.09E+20,9.72E+24,2.72E+17,49.16,78.16,2.04E-10,2.12E-09,0,1.59E-09,6.11E-10,1.23E-10,-8.98E-11,0,0,0,0,0,-3.19E-11,0,16.94
1336,130,1.84E+00,-4.28E-05,1.02E+20,9.21E+24,2.56E+17,48.80,78.60,1.89E-10,1.96E-09,0,1.43E-09,5.91E-10,1.24E-10,-9.08E-11,0,0,0,0,0,-3.12E-11,0,16.90
1341,130,1.72E+00,-4.60E-05,9.63E+19,8.72E+24,2.41E+17,48.44,79.05,1.74E-10,1.80E-09,0,1.28E-09,5.72E-10,1.24E-10,-9.18E-11,0,0,0,0,0,-3.04E-11,0,16.87
1346,129,1.62E+00,-4.94E-05,9.05E+19,8.24E+24,2.26E+17,48.07,79.51,1.61E-10,1.64E-09,0,1.13E-09,5.53E-10,1.24E-10,-9.26E-11,0,0,9.93E-43,0,0,-2.97E-11,0,16.84
1351,129,1.51E+00,-5.29E-05,8.49E+19,7.78E+24,2.12E+17,47.70,79.97,1.48E-10,1.49E-09,0,9.86E-10,5.33E-10,1.24E-10,-9.31E-11,0,0,7.56E-41,0,0,-2.90E-11,0,16.81
1357,129,1.42E+00,-5.65E-05,7.96E+19,7.33E+24,1.99E+17,47.32,80.43,1.36E-10,1.35E-09,0,8.54E-10,5.14E-10,1.23E-10,-9.30E-11,0,0,4.95E-39,0,0,-2.82E-11,0,16.78
1362,129,1.32E+00,-6.02E-05,7.45E+19,6.90E+24,1.86E+17,46.93,80.89,1.25E-10,1.22E-09,0,7.31E-10,4.95E-10,1.22E-10,-9.22E-11,0,0,2.78E-37,0,0,-2.75E-11,0,16.75
1368,128,1.23E+00,-6.39E-05,6.96E+19,6.48E+24,1.74E+17,46.54,81.35,1.15E-10,1.10E-09,0,6.18E-10,4.75E-10,1.19E-10,-9.06E-11,0,0,1.34E-35,0,0,-2.67E-11,0,16.73
1374,128,1.15E+00,-6.77E-05,6.49E+19,6.08E+24,1.62E+17,46.13,81.81,1.06E-10,9.81E-10,0,5.16E-10,4.55E-10,1.16E-10,-8.80E-11,0,0,5.57E-34,0,0,-2.60E-11,0,16.71
1380,127,1.06E+00,-7.14E-05,6.05E+19,5.70E+24,1.51E+17,45.73,82.27,9.75E-11,8.74E-10,0,4.24E-10,4.36E-10,1.12E-10,-8.43E-11,0,0,1.98E-32,0,0,-2.52E-11,0,16.69
1386,127,9.86E-01,-7.51E-05,5.63E+19,5.33E+24,1.41E+17,45.31,82.73,8.98E-11,7.75E-10,0,3.43E-10,4.16E-10,1.06E-10,-7.94E-11,0,0,6.07E-31,0,0,-2.45E-11,0,16.67
1393,126,9.12E-01,-7.86E-05,5.23E+19,4.98E+24,1.31E+17,44.89,83.18,8.29E-11,6.85E-10,0,2.72E-10,3.97E-10,9.92E-11,-7.34E-11,0,0,1.60E-29,0,0,-2.37E-11,0,16.66
1399,126,8.43E-01,-8.19E-05,4.85E+19,4.64E+24,1.21E+17,44.46,83.63,7.66E-11,6.03E-10,0,2.11E-10,3.77E-10,9.14E-11,-6.63E-11,0,0,3.63E-28,0,0,-2.30E-11,0,16.65
1406,125,7.76E-01,-8.49E-05,4.49E+19,4.32E+24,1.12E+17,44.03,84.08,7.10E-11,5.29E-10,0,1.60E-10,3.58E-10,8.27E-11,-5.83E-11,0,0,7.12E-27,0,0,-2.23E-11,0,16.64
1413,125,7.14E-01,-8.76E-05,4.15E+19,4.02E+24,1.04E+17,43.59,84.52,6.60E-11,4.63E-10,1.21E-25,1.18E-10,3.38E-10,7.33E-11,-4.96E-11,0,0,1.21E-25,0,0,-2.16E-11,0,16.64
1421,124,6.56E-01,-8.98E-05,3.83E+19,3.73E+24,9.57E+16,43.14,84.96,6.15E-11,4.05E-10,1.77E-24,8.35E-11,3.19E-10,6.33E-11,-4.04E-11,0,0,1.77E-24,0,0,-2.10E-11,0,16.64
